,title,year,dom_gross,for_gross,world_gross
2776,Dunkirk,2017,188000000.0,337200000.0,525200000.0
2777,War for the Planet of the Apes,2017,146900000.0,343800000.0,490700000.0
2778,The Greatest Showman,2017,174300000.0,260700000.0,435000000.0
2779,Kingsman: The Golden Circle,2017,100200000.0,310700000.0,410900000.0
2780,The Mummy (2017),2017,80200000.0,329000000.0,409200000.0
2781,Cars 3,2017,152900000.0,231000000.0,383900000.0
2782,Fifty Shades Darker,2017,114600000.0,267000000.0,381600000.0
2783,Your Name.,2017,5000000.0,353000000.0,358000000.0
2784,Murder on the Orient Express (2017),2017,102800000.0,250000000.0,352800000.0
2785,xXx: The Return of Xander Cage,2017,44900000.0,301200000.0,346100000.0
2786,The Great Wall,2017,45500000.0,289400000.0,334900000.0
2787,Resident Evil: The Final Chapter,2017,26800000.0,285400000.0,312200000.0
2788,The LEGO Batman Movie,2017,175800000.0,136200000.0,312000000.0
2789,Annabelle: Creation,2017,102100000.0,204400000.0,306500000.0
2790,Wonder,2017,132400000.0,173500000.0,305900000.0
2791,Ferdinand,2017,84400000.0,211700000.0,296100000.0
2792,Split,2017,138300000.0,140200000.0,278500000.0
2793,Blade Runner 2049,2017,92100000.0,167200000.0,259300000.0
2794,Get Out,2017,176000000.0,79400000.0,255400000.0
2795,Kung Fu Yoga,2017,363000.0,253800000.0,254163000.0
2796,Baahubali 2: The Conclusion,2017,20200000.0,234000000.0,254200000.0
2797,Journey to the West: The Demons Strike Back,2017,880000.0,245700000.0,246580000.0
2798,Alien: Covenant,2017,74300000.0,166600000.0,240900000.0
2799,Baby Driver,2017,107800000.0,119100000.0,226900000.0
2800,Valerian and the City of a Thousand Planets,2017,41200000.0,184700000.0,225900000.0
2801,Geostorm,2017,33700000.0,187900000.0,221600000.0
2802,The Emoji Movie,2017,86100000.0,131699999.0,217799999.0
2803,A Dog's Purpose,2017,64500000.0,140500000.0,205000000.0
2804,Smurfs: The Lost Village,2017,45000000.0,152200000.0,197200000.0
2805,The Shape of Water,2017,63900000.0,131400000.0,195300000.0
2806,Pitch Perfect 3,2017,104900000.0,80500000.0,185400000.0
2807,Daddy's Home 2,2017,104000000.0,76600000.0,180600000.0
2808,The Post,2017,81900000.0,97900000.0,179800000.0
2809,Baywatch,2017,58100000.0,119800000.0,177900000.0
2810,The Hitman's Bodyguard,2017,75500000.0,101100000.0,176600000.0
2811,John Wick: Chapter Two,2017,92000000.0,79500000.0,171500000.0
2812,Ghost in the Shell (2017),2017,40600000.0,129199999.0,169799999.0
2813,"Three Billboards Outside Ebbing, Missouri",2017,54500000.0,104700000.0,159200000.0
2814,Duckweed,2017,472000.0,150600000.0,151072000.0
2815,Darkest Hour,2017,56500000.0,94400000.0,150900000.0
2816,King Arthur: Legend of the Sword,2017,39200000.0,109500000.0,148700000.0
2817,The Foreigner,2017,34400000.0,111000000.0,145400000.0
2818,Power Rangers (2017),2017,85400000.0,57000000.0,142400000.0
2819,Girls Trip,2017,115200000.0,25400000.0,140600000.0
2820,American Made,2017,51300000.0,83500000.0,134800000.0
2821,A Bad Moms Christmas,2017,72100000.0,58400000.0,130500000.0
2822,Captain Underpants: The First Epic Movie,2017,73900000.0,51600000.0,125500000.0
2823,Happy Death Day,2017,55700000.0,69800000.0,125500000.0
2824,The LEGO Ninjago Movie,2017,59300000.0,63800000.0,123100000.0
2825,Secret Superstar,2017,,122000000.0,
2826,The Dark Tower,2017,50700000.0,62500000.0,113200000.0
2827,Buddies in India,2017,293000.0,109300000.0,109593000.0
2828,Leap!,2017,21900000.0,81400000.0,103300000.0
2829,Jigsaw,2017,38100000.0,64900000.0,103000000.0
2830,Railroad Tigers,2017,218000.0,102000000.0,102218000.0
2831,Life (2017),2017,30200000.0,70300000.0,100500000.0
2832,Atomic Blonde,2017,51700000.0,48300000.0,100000000.0
2833,The Shack,2017,57400000.0,39600000.0,97000000.0
2834,Some Like It Hot (Qing Shung),2017,100000.0,95600000.0,95700000.0
2835,Tiger Zinda Hai,2017,5600000.0,81800000.0,87400000.0
2836,Going in Style (2017),2017,45000000.0,39900000.0,84900000.0
2837,Rings,2017,27800000.0,55300000.0,83100000.0
2838,A Taxi Driver,2017,1500000.0,80100000.0,81600000.0
2839,Underworld: Blood Wars,2017,30400000.0,50700000.0,81100000.0
2840,Lady Bird,2017,49000000.0,30000000.0,79000000.0
2841,American Assassin,2017,36200000.0,31000000.0,67200000.0
2842,One Piece Film: Gold,2017,424000.0,65800000.0,66224000.0
2843,Victoria and Abdul,2017,22200000.0,43200000.0,65400000.0
2844,The Nut Job 2: Nutty by Nature,2017,28400000.0,36800000.0,65200000.0
2845,Monster Trucks,2017,33400000.0,31100000.0,64500000.0
2846,The Mountain Between Us,2017,30300000.0,32500000.0,62800000.0
2847,The Star,2017,40900000.0,22000000.0,62900000.0
2848,How to be a Latin Lover,2017,32100000.0,29700000.0,61800000.0
2849,"Everything, Everything",2017,34100000.0,27500000.0,61600000.0
2850,Snatched,2017,45900000.0,15000000.0,60900000.0
2851,My Little Pony: The Movie,2017,21900000.0,38400000.0,60300000.0
2852,Molly's Game,2017,28800000.0,30500000.0,59300000.0
2853,All the Money in the World,2017,25100000.0,31900000.0,57000000.0
2854,The Big Sick,2017,42900000.0,13500000.0,56400000.0
2855,Confidential Assignment,2017,476000.0,55500000.0,55976000.0
2856,Downsizing,2017,24400000.0,30600000.0,55000000.0
2857,"I, Tonya",2017,30000000.0,23900000.0,53900000.0
2858,Logan Lucky,2017,27800000.0,20700000.0,48500000.0
2859,Tyler Perry's Boo 2! A Madea Halloween,2017,47300000.0,1000000.0,48300000.0
2860,Phantom Thread,2017,21200000.0,26600000.0,47800000.0
2861,Rough Night,2017,22100000.0,25200000.0,47300000.0
2862,The Battleship Island,2017,1100000.0,45000000.0,46100000.0
2863,Flatliners (2017),2017,16900000.0,28300000.0,45200000.0
2864,All Eyez on Me,2017,44900000.0,,
2865,mother!,2017,17800000.0,26700000.0,44500000.0
2866,47 Meters Down,2017,44300000.0,,
2867,The Snowman,2017,6700000.0,36400000.0,43100000.0
2868,Gifted,2017,24800000.0,18200000.0,43000000.0
2869,Loving Vincent,2017,6700000.0,35500000.0,42200000.0
2870,Call Me by Your Name,2017,18100000.0,23800000.0,41900000.0
2871,T2: Trainspotting,2017,2400000.0,39300000.0,41700000.0
2872,Fist Fight,2017,32200000.0,8900000.0,41100000.0
2873,Diary of a Wimpy Kid: The Long Haul,2017,20700000.0,19400000.0,40100000.0
2874,The House,2017,25600000.0,8600000.0,34200000.0
2875,Tad the Lost Explorer and the Secret of King Midas,2017,5900.0,34200000.0,34205900.0
2876,Wind River,2017,33800000.0,,
2877,Sleepless,2017,20800000.0,12100000.0,32900000.0
2878,Kidnap (2017),2017,31000000.0,,
2879,The Disaster Artist,2017,21100000.0,8700000.0,29800000.0
2880,Hostiles,2017,29800000.0,,
2881,The Beguiled (2017),2017,10700000.0,16700000.0,27400000.0
2882,Home Again,2017,27000000.0,,
2883,Judwaa 2,2017,1400000.0,25500000.0,26900000.0
2884,CHiPs,2017,18600000.0,8199999.0,26799999.0
2885,The Bye Bye Man,2017,22400000.0,4300000.0,26700000.0
2886,A Cure for Wellness,2017,8100000.0,18500000.0,26600000.0
2887,The Zookeeper's Wife,2017,17600000.0,8600000.0,26200000.0
2888,Only The Brave,2017,18300000.0,7400000.0,25700000.0
2889,Father Figures,2017,17500000.0,8100000.0,25600000.0
2890,Badrinath Ki Dulhania,2017,2000000.0,23200000.0,25200000.0
2891,Born in China,2017,13900000.0,11200000.0,25100000.0
2892,The Founder,2017,12800000.0,11300000.0,24100000.0
2893,Jolly Llb 2,2017,1700000.0,21300000.0,23000000.0
2894,The Glass Castle,2017,17300000.0,4600000.0,21900000.0
2895,Sword Art Online: The Movie - Ordinal Scale,2017,1500000.0,19200000.0,20700000.0
2896,The Circle (2017),2017,20500000.0,,
2897,It Comes At Night,2017,14000000.0,5300000.0,19300000.0
2898,The Lost City of Z,2017,8600000.0,10700000.0,19300000.0
2899,Unforgettable (2017),2017,11400000.0,6400000.0,17800000.0
2900,The Case for Christ,2017,14700000.0,3000000.0,17700000.0
2901,Detroit,2017,16800000.0,,
2902,Wonder Wheel,2017,1400000.0,14500000.0,15900000.0
2903,Gold,2017,7200000.0,7700000.0,14900000.0
2904,The Space Between Us,2017,7900000.0,6900000.0,14800000.0
2905,Wish Upon,2017,14300000.0,,
2906,A United Kingdom,2017,3900000.0,9900000.0,13800000.0
2907,"Roman J. Israel, Esq.",2017,12000000.0,1100000.0,13100000.0
2908,Mubarakan,2017,759000.0,12100000.0,12859000.0
2909,Battle of the Sexes,2017,12600000.0,,
2910,The Promise (2017),2017,8199999.0,4200000.0,12399999.0
2911,Before I Fall,2017,12200000.0,,
2912,Earth: One Amazing Day,2017,81300.0,11600000.0,11681300.0
2913,Thank You for Your Service (2017),2017,9500000.0,,
2914,Rock Dog,2017,9400000.0,,
2915,My Cousin Rachel,2017,2700000.0,6500000.0,9200000.0
2916,Truman,2017,211000.0,8800000.0,9011000.0
2917,Stronger,2017,4200000.0,4200000.0,8400000.0
2918,Tulip Fever,2017,2500000.0,5900000.0,8400000.0
2919,Viceroy's House,2017,1100000.0,6700000.0,7800000.0
2920,Amityville: The Awakening,2017,700.0,7700000.0,7700700.0
2921,Just Getting Started,2017,6100000.0,1600000.0,7700000.0
2922,Beatriz At Dinner,2017,7100000.0,310000.0,7410000.0
2923,I am Not Your Negro,2017,7100000.0,,
2924,The Red Turtle,2017,922000.0,5700000.0,6622000.0
2925,From the Land of the Moon,2017,47700.0,6500000.0,6547700.0
2926,Maudie,2017,6200000.0,,
2927,All Saints,2017,5800000.0,140000.0,5940000.0
2928,The Florida Project,2017,5900000.0,,
2929,Suburbicon,2017,5800000.0,,
2930,The Man Who Invented Christmas,2017,5700000.0,,
2931,Paris Can Wait,2017,5600000.0,,
2932,Phillauri,2017,468000.0,5000000.0,5468000.0
2933,Ok Jaanu,2017,356000.0,5000000.0,5356000.0
2934,An Inconvenient Sequel: Truth to Power,2017,3500000.0,1900000.0,5400000.0
2935,Table 19,2017,3600000.0,1400000.0,5000000.0
2936,Collide,2017,2300000.0,2500000.0,4800000.0
2937,The Wall,2017,1800000.0,2700000.0,4500000.0
